index,weekly_chart,track_name,artist_name,cm_track_id,cm_artist_id,isrc,spotify_popularity,track_genre,region,rank,current_plays,time_on_chart
6333,2020-08-09_top200US,Drip Too Hard (Lil Baby & Gunna),Lil Baby,20556655,731530,USUG11801811,82.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,atl hip hop,atl trap,rap,trap","['US', 'US']",134,1835328,106
6334,2020-08-09_top200US,lovely (with Khalid),Billie Eilish,19088585,5596,USUM71804190,88.0,"electropop,pop,pop","['US', 'US']",135,1823547,108
6335,2020-08-09_top200US,OUT WEST (feat. Young Thug),JACKBOYS,28009698,3494112,USSM11914988,,"pop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",136,1815372,39
6336,2020-08-09_top200US,PTSD,G Herbo,28603055,214389,QZ57A2005612,,"chicago rap,conscious hip hop,hip hop,pop rap,rap,melodic rap,philly rap,rap,trap,chicago drill,chicago rap,drill,rap,southern hip hop,trap,vapor trap,chicago rap,melodic rap,pop","['US', 'US', 'US', 'US']",137,1814343,33
6337,2020-08-09_top200US,Myron,Lil Uzi Vert,28742517,5732,USAT22001372,,"melodic rap,philly rap,rap,trap",['US'],138,1799371,29
6338,2020-08-09_top200US,Something Special,Pop Smoke,29993280,1401297,USUM72013344,,,['US'],139,1796557,10
6339,2020-08-09_top200US,bad guy,Billie Eilish,22669299,5596,USUM71900764,88.0,"electropop,pop",['US'],140,1795951,81
6340,2020-08-09_top200US,Wow.,Post Malone,22174494,135326,USUM71822626,83.0,"dfw rap,melodic rap,pop,rap",['US'],141,1789527,57
6341,2020-08-09_top200US,Tongue Tied,Grouplove,15085605,3802,USAT21101334,82.0,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,stomp and holler",['US'],142,1786047,27
6342,2020-08-09_top200US,Mariposa,Peach Tree Rascals,25011716,1084422,QZFZ21934119,,"alternative r&b,indie r&b",['US'],143,1770009,9
6343,2020-08-09_top200US,rockstar,Post Malone,15941282,135326,USUM71710087,85.0,"atl hip hop,pop rap,rap,southern hip hop,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",144,1766256,129
6344,2020-08-09_top200US,Still Don't Know My Name,Labrinth,25531326,3696,USQX91902507,88.0,pop,['GB'],145,1764835,10
6345,2020-08-09_top200US,GOOBA,6ix9ine,29355561,778806,QZA742002191,83.0,emo rap,['US'],146,1763735,16
6346,2020-08-09_top200US,Armed And Dangerous,Juice WRLD,21918839,921966,USUG11802039,81.0,"chicago rap,melodic rap,pop",['US'],147,1763429,92
6347,2020-08-09_top200US,Beautiful Crazy,Luke Combs,19173498,207759,US6XF1700259,80.0,"contemporary country,country road",['US'],148,1761099,117
6348,2020-08-09_top200US,No Guidance,Chris Brown,23947926,2249,USRC11901583,,"dance pop,pop,pop rap,r&b,rap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['US', 'CA']",149,1744519,68
6349,2020-08-09_top200US,Fighting Demons,Juice WRLD,30068693,921966,USUG12001902,,"chicago rap,melodic rap,pop",['US'],150,1740376,2
6350,2020-08-09_top200US,I Fall Apart,Post Malone,15939378,135326,USUM71614475,82.0,"dfw rap,melodic rap,pop,rap",['US'],151,1728506,161
6351,2020-08-09_top200US,Kings & Queens,Ava Max,28733565,717113,USAT21906943,,"dance pop,pop,post-teen pop",['US'],152,1727173,15
6352,2020-08-09_top200US,Die From A Broken Heart,Maddie & Tae,21815871,199486,USUM71805387,,"contemporary country,country,country pop",['US'],153,1724264,12
6353,2020-08-09_top200US,hoax,Taylor Swift,30373674,2762,USUG12002850,,"dance pop,pop,post-teen pop",['US'],154,1723020,3
6354,2020-08-09_top200US,Can't Die,Juice WRLD,30068580,921966,USUG12001908,,"chicago rap,melodic rap,pop",['US'],155,1713892,2
6355,2020-08-09_top200US,Perfect,Logic,30368808,4389,USUM72014321,,"conscious hip hop,dmv rap,hip hop,pop rap,rap",['US'],156,1709931,3
6356,2020-08-09_top200US,XO TOUR Llif3,Lil Uzi Vert,15093958,5732,USAT21703440,83.0,"melodic rap,philly rap,rap,trap",['US'],157,1703676,163
6357,2020-08-09_top200US,La Jeepeta - Remix,Nio Garcia,29185655,469803,QM6MZ2057011,,"reggaeton,reggaeton flow,reggaeton flow,reggaeton,reggaeton flow,tropical,latin,latin hip hop,reggaeton,reggaeton flow,tropical","['PR', None, 'PR', None]",158,1697382,11
6358,2020-08-09_top200US,I Should Probably Go To Bed,Dan + Shay,30524404,4741,USWB12002411,,contemporary country,['US'],159,1687290,6
6359,2020-08-09_top200US,3 Musketeers,NextYoungin,30998241,3764665,USSM12005115,,,"[None, 'US']",160,1685959,8
6360,2020-08-09_top200US,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,28737419,763339,QMCE32000089,,"melodic rap,trap,chicago rap,melodic rap,pop","['US', 'US']",161,1682637,29
6361,2020-08-09_top200US,July,Noah Cyrus,24736406,213898,USQX91901092,84.0,"dance pop,pop,post-teen pop",['US'],162,1673188,22
6362,2020-08-09_top200US,Heat Waves,Glass Animals,29681793,3656,GBUM72000433,,"gauze pop,indie pop,modern rock,shiver pop",['GB'],163,1662963,1
6363,2020-08-09_top200US,Head & Heart (feat. MNEK),Joel Corry,29914578,519774,UK4ZF2000305,94.0,"tropical house,uk contemporary r&b,deep groove house,house,uk dance","['US', 'GB']",164,1660243,10
6364,2020-08-09_top200US,The Less I Know The Better,Tame Impala,11020231,3315,AUUM71500303,85.0,"australian psych,neo-psychedelic,psychedelic rock",['AU'],165,1655132,57
6365,2020-08-09_top200US,Truth Hurts,Lizzo,16784704,210712,USAT21703896,,"escape room,minnesota hip hop,pop,trap queen",['US'],166,1652058,37
6366,2020-08-09_top200US,Pop Out (feat. Lil Tjay),Polo G,22360351,1120779,USQX91900309,,"chicago rap,melodic rap,nyc rap","['US', 'US']",167,1643247,70
6367,2020-08-09_top200US,20 Min,Lil Uzi Vert,17698994,5732,USAT21704166,82.0,"melodic rap,philly rap,rap,trap",['US'],168,1641407,38
6368,2020-08-09_top200US,Captain Hook,Megan Thee Stallion,28677613,788785,QMCE32000098,,"houston rap,pop,trap queen",['US'],169,1639776,14
6369,2020-08-09_top200US,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,28480796,100586,QZAPK1900020,,"dark trap,new orleans rap,underground hip hop",['US'],170,1637361,20
6370,2020-08-09_top200US,I Hope,Gabby Barrett,22327234,824091,TCAEB1919657,,"contemporary country,country pop",['US'],171,1631582,17
6371,2020-08-09_top200US,when the party's over,Billie Eilish,21809966,5596,USUM71815958,,"electropop,pop",['US'],172,1626492,80
6372,2020-08-09_top200US,Screw Juice,Juice WRLD,30069441,921966,USUG12002589,,"chicago rap,melodic rap,pop",['US'],173,1624399,1
6373,2020-08-09_top200US,TELL ME WHY,The Kid LAROI,30207868,1333786,USSM12004190,,australian hip hop,['AU'],174,1623237,4
6374,2020-08-09_top200US,Said Sum,Moneybagg Yo,29962522,601328,USUM72012998,,"pop rap,rap,southern hip hop,trap",['US'],175,1620427,11
6375,2020-08-09_top200US,Fuck Love (feat. Trippie Redd),XXXTENTACION,15972115,74419,USUYG1156898,83.0,"emo rap,miami hip hop,melodic rap,rap,trap","['US', 'US']",176,1619888,162
6376,2020-08-09_top200US,Savage,Megan Thee Stallion,28677612,788785,QMCE32000097,81.0,"houston rap,pop,trap queen",['US'],177,1619224,22
6377,2020-08-09_top200US,My Oasis (feat. Burna Boy),Sam Smith,30517313,3176,GBUM72003789,,"pop,uk pop,afro dancehall,dancehall,nigerian hip hop,nigerian pop","['GB', None]",178,1617938,3
6378,2020-08-09_top200US,Suge,DaBaby,22513774,398544,USUM71902966,79.0,"nc hip hop,rap",['US'],179,1617753,74
6379,2020-08-09_top200US,Magic In The Hamptons (feat. Lil Yachty),Social House,19921978,1091050,USUM71806833,80.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,underground hip hop,pop rap","['US', 'US']",180,1609269,33
6380,2020-08-09_top200US,"10,000 Hours (with Justin Bieber)",Dan + Shay,25523855,4741,USWB11902440,85.0,"canadian pop,dance pop,pop,post-teen pop,contemporary country","['US', 'CA']",181,1606127,54
6381,2020-08-09_top200US,Money In The Grave (Drake ft. Rick Ross),Drake,24066982,3380,USCM51900318,,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",182,1603798,68
6382,2020-08-09_top200US,Compensating (feat. Young Thug),Aminé,30031823,206573,USUM72013235,,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,hip hop,pop,pop rap,portland hip hop,rap","['US', 'US']",183,1598068,1
6383,2020-08-09_top200US,That Way - Bonus Track,Lil Uzi Vert,28684352,5732,USAT22001371,,"melodic rap,philly rap,rap,trap",['US'],184,1592937,25
6384,2020-08-09_top200US,No Role Modelz,J. Cole,15619977,3530,USQX91402598,83.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],185,1592440,146
6385,2020-08-09_top200US,Lean Wit Me,Juice WRLD,19294229,921966,USUG11800945,80.0,"chicago rap,melodic rap,pop",['US'],186,1592160,66
6386,2020-08-09_top200US,Memories,Maroon 5,25265336,1546,USUM71913350,89.0,pop,['US'],187,1589525,55
6387,2020-08-09_top200US,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,29433618,4222,USAT22003074,71.0,"contemporary country,country,country road,modern country rock,contemporary country,country road,dance pop,pop,post-teen pop","['US', 'US', 'US']",188,1588266,10
6388,2020-08-09_top200US,MAMACITA,Black Eyed Peas,28997801,728,USSM12001556,61.0,"dance pop,pop,pop rap,puerto rican pop,reggaeton,trap latino","['US', 'PR', None]",189,1586557,8
6389,2020-08-09_top200US,Goodbyes (feat. Young Thug),Post Malone,24327143,135326,USUM71912330,82.0,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",190,1573126,17
6390,2020-08-09_top200US,Emotionally Scarred,Lil Baby,28611484,731530,USUG12000034,,"atl hip hop,atl trap,rap,trap",['US'],191,1571207,20
6391,2020-08-09_top200US,Ransom,Lil Tecca,23630396,1014878,QZ85M1940160,83.0,melodic rap,['US'],192,1567620,47
6392,2020-08-09_top200US,Lose Somebody,Kygo,29429493,4761,SEBGA2000398,,"neo mellow,piano rock,pop,pop rock,edm,pop,tropical house","['NO', 'US']",193,1561282,11
6393,2020-08-09_top200US,Sum 2 Prove,Lil Baby,28145352,731530,USUG11902886,,"atl hip hop,atl trap,rap,trap",['US'],194,1559991,26
6394,2020-08-09_top200US,RELENTLESS (feat. Lil Uzi Vert),Gunna,30373783,620149,QMCE32000362,,"melodic rap,philly rap,rap,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,trap","['US', 'US']",195,1554365,4
6395,2020-08-09_top200US,Moonlight,XXXTENTACION,18762330,74419,USUG11800209,85.0,"emo rap,miami hip hop",['US'],196,1551742,132
6396,2020-08-09_top200US,Better Now,Post Malone,19133773,135326,USUM71805170,84.0,"dfw rap,melodic rap,pop,rap",['US'],197,1551694,126
6397,2020-08-09_top200US,F.N,Lil Tjay,24819843,1349373,USSM11904899,,"melodic rap,nyc rap",['US'],198,1544897,51
6398,2020-08-09_top200US,Heart On Ice,Rod Wave,23732084,1009958,USUYG1257043,78.0,florida rap,['US'],199,1534832,30
6399,2020-08-09_top200US,Turks (with Gunna & ft. Travis Scott),NAV,28856233,476687,USUM72003472,,"pop,pop rap,rap,canadian hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap","['CA', 'US', 'US']",200,1529026,15
6400,2020-08-16_top200US,WAP (feat. Megan Thee Stallion),Cardi B,30793258,200408,USAT22005111,98.0,"pop,rap,houston rap,pop,trap queen","['US', 'US']",1,19663515,10
6401,2020-08-16_top200US,Laugh Now Cry Later (feat. Lil Durk),Drake,30989935,3380,USUG12001748,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,chicago drill,chicago rap,drill,hip hop,pop rap,rap,southern hip hop,trap","['CA', 'US']",2,15866994,9
6402,2020-08-16_top200US,7 Summers,Morgan Wallen,30989749,212715,QZ22S1800133,0.0,"contemporary country,country road,deep talent show",['US'],3,8633854,3
6403,2020-08-16_top200US,ROCKSTAR (feat. Roddy Ricch),DaBaby,29099003,398544,USUM72007941,96.0,"nc hip hop,rap,melodic rap,rap,southern hip hop,trap","['US', 'US']",4,7925493,26
6404,2020-08-16_top200US,Wishing Well,Juice WRLD,30069447,921966,USUG12001905,,"chicago rap,melodic rap,pop",['US'],5,7282661,10
6405,2020-08-16_top200US,Smile (with The Weeknd),Juice WRLD,30785970,921966,USUG12002597,,"canadian contemporary r&b,canadian pop,pop,rap,chicago rap,melodic rap,pop","['US', 'CA']",6,7005349,10
6406,2020-08-16_top200US,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,29905020,152627,USAT22003620,91.0,"hip hop,new orleans rap,pop,pop rap,rap,trap,canadian hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap,deep underground hip hop,pop rap,underground hip hop,nc hip hop,rap","['US', 'CA', 'US', 'US']",7,6761152,17
6407,2020-08-16_top200US,Come & Go (with Marshmello),Juice WRLD,30053338,921966,USUG12001904,,"brostep,progressive electro house,chicago rap,melodic rap,pop","['US', 'US']",8,6617594,10
6408,2020-08-16_top200US,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,29991795,1401297,USUM72013355,,"nc hip hop,rap,atl hip hop,atl trap,rap,trap","['US', 'US', 'US']",9,6276900,15
6409,2020-08-16_top200US,Mood (feat. Iann Dior),24kGoldn,30361159,1005525,USQX92003025,100.0,"cali rap,emo rap,melodic rap,vapor trap","['US', 'US']",10,6263597,10
6410,2020-08-16_top200US,Watermelon Sugar,Harry Styles,27222889,558681,USSM11912587,95.0,"dance pop,pop,post-teen pop",['GB'],11,6061009,44
6411,2020-08-16_top200US,Mood Swings (feat. Lil Tjay),Pop Smoke,29991728,1401297,USUM72013632,,"melodic rap,nyc rap","['US', 'US']",12,5586838,15
6412,2020-08-16_top200US,Blinding Lights,The Weeknd,27552418,3852,USUG11904206,97.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],13,5488917,30
6413,2020-08-16_top200US,Midnight Sky,Miley Cyrus,30985213,2619,USRC12002653,,"dance pop,pop,post-teen pop",['US'],14,5413744,9
6414,2020-08-16_top200US,Blueberry Faygo,Lil Mosey,28404303,855069,USUM72001714,,"melodic rap,rap conscient,trap,vapor trap",['US'],15,4921325,34
6415,2020-08-16_top200US,Savage Love (Laxed - Siren Beat),Jawsh 685,29751924,3654834,USSM12003798,,"dance pop,pop,pop rap,post-teen pop,urban contemporary","['NZ', 'US']",16,4809781,18
6416,2020-08-16_top200US,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,29989325,1401297,USUM72013367,,"east coast hip hop,gangster rap,hip hop,pop rap,rap,melodic rap,rap,southern hip hop,trap","['US', 'US', 'US']",17,4803825,15
6417,2020-08-16_top200US,POPSTAR (feat. Drake),DJ Khaled,30217163,2602,USSM12004501,,"hip hop,miami hip hop,pop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['US', 'CA']",18,4456651,13
6418,2020-08-16_top200US,Heather,Conan Gray,28789080,562618,USUM71924264,94.0,"bedroom pop,dance pop,pop,social media pop",['US'],19,4419614,15
6419,2020-08-16_top200US,Conversations,Juice WRLD,30069710,921966,USUG12001896,,"chicago rap,melodic rap,pop",['US'],20,4304277,10
6420,2020-08-16_top200US,Roses - Imanbek Remix,SAINt JHN,25180240,23277,RUB421901499,82.0,"melodic rap,pop rap,rap,trap,underground hip hop","['US', 'KZ']",21,4179177,11
6421,2020-08-16_top200US,Lemonade,Internet Money,30985139,1146681,QZJ842000368,94.0,"canadian hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,trap,canadian hip hop,pop rap,rap,trap,trap soul,underground hip hop,vapor trap,trap","['US', 'US', 'US', 'CA']",22,4152291,2
6422,2020-08-16_top200US,GREECE (feat. Drake),DJ Khaled,30217416,2602,USSM12004502,,"hip hop,miami hip hop,pop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['US', 'CA']",23,4047931,13
6423,2020-08-16_top200US,Party Girl,StaySolidRocky,29155495,3647326,USSM12002247,,,['US'],24,4017268,12
6424,2020-08-16_top200US,Go Crazy,Chris Brown,29321882,2249,USRC12001468,,"dance pop,pop,pop rap,r&b,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US']",25,4000925,21
6425,2020-08-16_top200US,Rags2Riches 2 (feat. Lil Baby),Rod Wave,30794184,1009958,USLD91728036,,"atl hip hop,atl trap,rap,trap,florida rap","['US', 'US']",26,3954928,10
6426,2020-08-16_top200US,exile (feat. Bon Iver),Taylor Swift,30373077,2762,USUG12002838,,"dance pop,pop,post-teen pop,chamber pop,eau claire indie,folk-pop,indie folk,melancholia,slow core,stomp and holler","['US', 'US']",27,3954742,12
6427,2020-08-16_top200US,cardigan,Taylor Swift,30368712,2762,USUG12002836,86.0,"dance pop,pop,post-teen pop",['US'],28,3945401,12
6428,2020-08-16_top200US,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,30068466,921966,USUG12002092,,"brostep,progressive electro house,chicago rap,melodic rap,pop,chicago rap,australian hip hop","['US', 'US', 'AU', 'US']",29,3748497,10
6429,2020-08-16_top200US,We Paid (feat. 42 Dugg),Lil Baby,29264582,731530,USUG12000092,84.0,"atl hip hop,atl trap,rap,trap","['US', 'US']",30,3715889,20
6430,2020-08-16_top200US,my future,Billie Eilish,30522141,5596,USUM72013019,87.0,"electropop,pop",['US'],31,3607339,11
6431,2020-08-16_top200US,The Box,Roddy Ricch,27599255,839964,USAT21906978,89.0,"melodic rap,rap,southern hip hop,trap",['US'],32,3575969,45
6432,2020-08-16_top200US,the 1,Taylor Swift,30373642,2762,USUG12002835,,"dance pop,pop,post-teen pop",['US'],33,3537657,12
6433,2020-08-16_top200US,death bed (coffee for your head) (feat. beabadoobee),Powfu,28419993,1119813,USSM12000925,92.0,"bedroom pop,emo rap","['US', 'GB']",34,3537316,35
6434,2020-08-16_top200US,Be Like That - feat. Swae Lee & Khalid,Kane Brown,30060182,5408,USRN11900133,,"contemporary country,country road,pop,trap","['US', 'US', 'US']",35,3484971,14
6435,2020-08-16_top200US,Righteous,Juice WRLD,29184507,921966,USUG12000979,,"chicago rap,melodic rap,pop",['US'],36,3366227,10
6436,2020-08-16_top200US,Lucid Dreams,Juice WRLD,19173542,921966,USUG11800685,88.0,"chicago rap,melodic rap,pop",['US'],37,3325237,97
6437,2020-08-16_top200US,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,29507059,620149,QMCE32000228,,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,trap","['US', 'US']",38,3289784,21
6438,2020-08-16_top200US,Circles,Post Malone,25021708,135326,USUM71915699,89.0,"dfw rap,melodic rap,pop,rap",['US'],39,3289016,57
6439,2020-08-16_top200US,Got It On Me,Pop Smoke,29992674,1401297,USUM72013361,,,['US'],40,3222945,15
6440,2020-08-16_top200US,All Girls Are The Same,Juice WRLD,19043811,921966,USUG11800651,86.0,"chicago rap,melodic rap,pop",['US'],41,3214505,96
6441,2020-08-16_top200US,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,21815071,135326,USUM71814888,82.0,"dfw rap,melodic rap,pop,rap,trap","['US', 'US']",42,3179338,57
6442,2020-08-16_top200US,my ex's best friend (with blackbear),Machine Gun Kelly,30778891,3991,USUM72014730,,"pop rap,rap,pop","['US', 'US']",43,3101927,8
6443,2020-08-16_top200US,Robbery,Juice WRLD,22424919,921966,USUG11900302,88.0,"chicago rap,melodic rap,pop",['US'],44,3088808,84
6444,2020-08-16_top200US,Sunday Best,Surfaces,22259898,517404,TCAEA1802695,86.0,"bedroom soul,pop",['US'],45,3070433,39
6445,2020-08-16_top200US,21,Polo G,29427913,1120779,USQX92002597,,chicago rap,['US'],46,3019467,22
6446,2020-08-16_top200US,Electric Love,BØRNS,15932780,5054,USUM71416307,88.0,"electropop,indie pop,indie poptimism,modern rock,pop",['US'],47,3018441,17
6447,2020-08-16_top200US,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,30368626,3883,QZM5U2000001,93.0,"latin,reggaeton,dance pop,pop,post-teen pop,uk pop,reggaeton,trap latino,pop reggaeton","['CO', None, 'GB', 'PR']",48,2989691,12
6448,2020-08-16_top200US,GO (feat. Juice WRLD),The Kid LAROI,29758304,1333786,USSM12003703,,"chicago rap,melodic rap,pop,australian hip hop","['AU', 'US']",49,2987371,12
6449,2020-08-16_top200US,Tap In,Saweetie,29830029,808784,USWB12001096,85.0,"cali rap,pop,pop rap,trap queen",['US'],50,2986259,14
6450,2020-08-16_top200US,Flex (feat. Juice WRLD),Polo G,29427908,1120779,USQX92002596,,"chicago rap,melodic rap,pop,chicago rap","['US', 'US']",51,2922161,22
6451,2020-08-16_top200US,Adore You,Harry Styles,27599120,558681,USSM11912588,87.0,"dance pop,pop,post-teen pop",['GB'],52,2883895,44
6452,2020-08-16_top200US,Toosie Slide,Drake,28904803,3380,USUG12001281,81.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap",['CA'],53,2877630,24
6453,2020-08-16_top200US,After Party,Don Toliver,28737966,838183,USAT22001223,86.0,"canadian hip hop,pop rap,rap,trap,trap soul,underground hip hop,vapor trap",['US'],54,2863410,28
6454,2020-08-16_top200US,Life Is Good (feat. Drake),Future,28145374,3870,USSM11914962,77.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",55,2848399,22
6455,2020-08-16_top200US,Life's A Mess (feat. Halsey),Juice WRLD,30032707,921966,USUG12002091,,"dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop,chicago rap,melodic rap,pop","['US', 'US']",56,2820376,10
6456,2020-08-16_top200US,WHATS POPPIN,Jack Harlow,28258317,152627,USAT22000162,85.0,"deep underground hip hop,pop rap,underground hip hop",['US'],57,2809973,31
6457,2020-08-16_top200US,Rags2Riches (feat. ATR Son Son),Rod Wave,28915328,1009958,USLD91725576,,florida rap,"['US', None]",58,2797791,16
6458,2020-08-16_top200US,Before You Go,Lewis Capaldi,27430934,550208,DEUM71905868,,"pop,uk pop",['GB'],59,2778450,47
6459,2020-08-16_top200US,Breaking Me,Topic,27912702,3508,DEUM71906724,93.0,"german dance,german pop,pop edm","['DE', None]",60,2769136,21
6460,2020-08-16_top200US,Intentions (feat. Quavo),Justin Bieber,28406989,3479,USUM72001302,,"canadian pop,dance pop,pop,post-teen pop,atl hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap","['CA', 'US']",61,2741509,35
6461,2020-08-16_top200US,Savage (feat. Beyoncé) - Remix,Megan Thee Stallion,29249430,788785,QMCE32000145,,"dance pop,pop,r&b,houston rap,pop,trap queen","['US', 'US']",62,2738201,25
6462,2020-08-16_top200US,Prospect (ft. Lil Baby),iann dior,29504947,1416285,QZJ842000263,74.0,"atl hip hop,atl trap,rap,trap,emo rap,melodic rap,vapor trap","['US', 'US']",63,2676090,16
6463,2020-08-16_top200US,Girls in the Hood,Megan Thee Stallion,29919848,788785,QMCE32000328,,"houston rap,pop,trap queen",['US'],64,2639497,16
6464,2020-08-16_top200US,Someone You Loved,Lewis Capaldi,21918634,550208,DEUM71807062,90.0,"pop,uk pop",['GB'],65,2638638,74
6465,2020-08-16_top200US,Rain On Me (with Ariana Grande),Lady Gaga,29500922,3188,USUM72004304,84.0,"dance pop,pop,dance pop,pop,post-teen pop","['US', 'US']",66,2623056,20
6466,2020-08-16_top200US,THE SCOTTS,THE SCOTTS,29184004,3651080,USSM12002217,86.0,"pop,pop rap,rap,hip hop,pop rap,rap","['US', 'US', 'US']",67,2619561,25
6467,2020-08-16_top200US,the last great american dynasty,Taylor Swift,30373682,2762,USUG12002837,,"dance pop,pop,post-teen pop",['US'],68,2539088,10
6468,2020-08-16_top200US,Dior,Pop Smoke,24685977,1401297,USUM71914275,,,['US'],69,2515315,32
6469,2020-08-16_top200US,Narrow Road (feat. Lil Baby),NLE Choppa,30520464,1388456,USWB12002311,,"atl hip hop,atl trap,rap,trap,memphis hip hop","['US', 'US']",70,2513853,9
6470,2020-08-16_top200US,august,Taylor Swift,30373727,2762,USUG12002842,,"dance pop,pop,post-teen pop",['US'],71,2510242,10
6471,2020-08-16_top200US,Stunnin' (feat. Harm Franklin),Curtis Waters,29465238,740524,QZES82074435,86.0,alberta hip hop,"[None, None]",72,2506566,16
6472,2020-08-16_top200US,The Bigger Picture,Lil Baby,29766355,731530,USUG12001660,,"atl hip hop,atl trap,rap,trap",['US'],73,2494311,17
6473,2020-08-16_top200US,you broke me first,Tate McRae,29094941,550577,USRC12000832,94.0,"pop,social media pop",['CA'],74,2487286,13
6474,2020-08-16_top200US,Walk Em Down (feat. Roddy Ricch),NLE Choppa,28791742,1388456,USWB12000247,,"melodic rap,rap,southern hip hop,trap,memphis hip hop","['US', 'US']",75,2477160,9
6475,2020-08-16_top200US,goosebumps,Travis Scott,15798674,4215,USSM11607555,89.0,"pop,pop rap,rap",['US'],76,2473577,204
6476,2020-08-16_top200US,Break My Heart,Dua Lipa,28844347,5381,GBAHT1901303,86.0,"dance pop,pop,post-teen pop,uk pop",['GB'],77,2471474,27
6477,2020-08-16_top200US,Chicago Freestyle (feat. Giveon),Drake,29264526,3380,USUG12001407,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",78,2460318,24
6478,2020-08-16_top200US,Whiskey Glasses,Morgan Wallen,13965769,212715,QZ22S1500059,81.0,"contemporary country,country road,deep talent show",['US'],79,2420103,78
6479,2020-08-16_top200US,my tears ricochet,Taylor Swift,30373681,2762,USUG12002839,,"dance pop,pop,post-teen pop",['US'],80,2404727,6
6480,2020-08-16_top200US,Blood On My Jeans,Juice WRLD,30070024,921966,USUG12001898,,"chicago rap,melodic rap,pop",['US'],81,2384198,8
6481,2020-08-16_top200US,Chasin' You,Morgan Wallen,19134485,212715,QZ22S1800006,80.0,"contemporary country,country road,deep talent show",['US'],82,2381620,33
6482,2020-08-16_top200US,hot girl bummer,blackbear,24946504,169796,USUG11902959,,pop,['US'],83,2369900,52
6483,2020-08-16_top200US,Bandit (with YoungBoy Never Broke Again),Juice WRLD,25643026,921966,USUG11903492,,"baton rouge rap,trap,chicago rap,melodic rap,pop","['US', 'US']",84,2361651,54
6484,2020-08-16_top200US,More Than My Hometown,Morgan Wallen,29097093,212715,QZ22S1800117,,"contemporary country,country road,deep talent show",['US'],85,2360075,19
6485,2020-08-16_top200US,ROXANNE,Arizona Zervas,27228348,64150,USSM11914320,87.0,pop,['US'],86,2350488,48
6486,2020-08-16_top200US,HIGHEST IN THE ROOM,Travis Scott,25523830,4215,USSM11904276,88.0,"pop,pop rap,rap",['US'],87,2336804,54
6487,2020-08-16_top200US,Falling,Trevor Daniel,20659476,720461,USUYG1221109,78.0,"alternative r&b,emo rap,melodic rap",['US'],88,2320819,30
6488,2020-08-16_top200US,Be Kind (with Halsey),Marshmello,29261733,3907,USUG12001567,,"brostep,progressive electro house,dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop","['US', 'US']",89,2316249,24
